,ID,IdMeeting,Language,Modified,SortOrder,VerbalixOid
2183,2307,157,FR,2015-11-09T11:49:09.3,1,28943
2184,2308,157,FR,2015-11-09T11:49:09.3,7,28937
2185,2309,157,FR,2015-11-09T11:49:09.303,13,29037
2186,2310,157,FR,2015-11-09T11:49:09.303,9,28955
2187,2311,158,FR,2015-11-09T11:49:09.35,1,28357
2188,2312,158,FR,2015-11-09T11:49:09.35,3,28370
2189,2313,158,FR,2015-11-09T11:49:09.353,2,28360
2190,2314,159,FR,2015-11-09T11:49:09.567,2,29511
2191,2315,159,FR,2015-11-09T11:49:09.61,1,29507
2192,2316,160,FR,2015-11-09T11:49:09.86,5,29748
2193,2317,160,FR,2015-11-09T11:49:09.887,3,29716
2194,2318,160,FR,2015-11-09T11:49:09.89,2,29714
2195,2319,160,FR,2015-11-09T11:49:09.89,4,29746
2196,2320,160,FR,2015-11-09T11:49:09.893,1,29665
2197,2321,161,FR,2015-11-09T11:49:10.11,1,29821
2198,2322,162,FR,2015-11-09T11:49:10.383,5,30014
2199,2323,162,FR,2015-11-09T11:49:10.387,10,30075
2200,2324,162,FR,2015-11-09T11:49:10.39,9,30056
2201,2325,162,FR,2015-11-09T11:49:10.397,4,29995
2202,2326,162,FR,2015-11-09T11:49:10.4,11,30099
2203,2327,162,FR,2015-11-09T11:49:10.403,7,30030
2204,2328,162,FR,2015-11-09T11:49:10.407,6,30020
2205,2329,162,FR,2015-11-09T11:49:10.413,1,29952
2206,2330,162,FR,2015-11-09T11:49:10.44,3,29985
2207,2331,162,FR,2015-11-09T11:49:10.447,8,30039
2208,2332,162,FR,2015-11-09T11:49:10.47,2,30001
2209,2333,163,FR,2015-11-09T11:49:10.747,7,30249
2210,2334,163,FR,2015-11-09T11:49:10.76,13,30339
2211,2335,163,FR,2015-11-09T11:49:10.77,2,30194
2212,2336,163,FR,2015-11-09T11:49:10.77,8,30280
2213,2337,163,FR,2015-11-09T11:49:10.777,6,30241
2214,2338,163,FR,2015-11-09T11:49:10.78,10,30309
2215,2339,163,FR,2015-11-09T11:49:10.787,5,30235
2216,2340,163,FR,2015-11-09T11:49:10.79,9,30296
2217,2341,163,FR,2015-11-09T11:49:10.797,11,30324
2218,2342,163,FR,2015-11-09T11:49:10.8,1,30185
2219,2343,163,FR,2015-11-09T11:49:10.803,3,30190
2220,2344,163,FR,2015-11-09T11:49:10.83,12,30320
2221,2345,163,FR,2015-11-09T11:49:10.837,4,30229
2222,2346,164,FR,2015-11-09T11:49:11.127,2,30405
2223,2347,164,FR,2015-11-09T11:49:11.13,1,30393
2224,2348,164,FR,2015-11-09T11:49:11.14,3,30428
2225,2349,165,FR,2015-11-09T11:49:11.46,1,30696
2226,2350,166,FR,2015-11-09T11:49:11.76,3,31030
2227,2351,166,FR,2015-11-09T11:49:11.76,6,31072
2228,2352,166,FR,2015-11-09T11:49:11.767,2,31024
2229,2353,166,FR,2015-11-09T11:49:11.77,1,30959
2230,2354,166,FR,2015-11-09T11:49:11.81,4,31039
2231,2355,166,FR,2015-11-09T11:49:11.82,5,31054
2232,2356,167,FR,2015-11-09T11:49:12.057,6,31265
2233,2357,167,FR,2015-11-09T11:49:12.06,3,31255
2234,2358,167,FR,2015-11-09T11:49:12.063,1,31142
2235,2359,167,FR,2015-11-09T11:49:12.11,5,31262
2236,2360,167,FR,2015-11-09T11:49:12.117,4,31247
2237,2361,167,FR,2015-11-09T11:49:12.12,2,31294
2238,2362,168,FR,2015-11-09T11:49:12.43,10,31387
2239,2363,168,FR,2015-11-09T11:49:12.43,20,31384
2240,2364,168,FR,2015-11-09T11:49:12.433,19,31391
2241,2365,168,FR,2015-11-09T11:49:12.437,25,31494
2242,2366,168,FR,2015-11-09T11:49:12.44,29,31564
2243,2367,168,FR,2015-11-09T11:49:12.443,16,31377
2244,2368,168,FR,2015-11-09T11:49:12.447,9,31381
2245,2369,168,FR,2015-11-09T11:49:12.447,31,31572
2246,2370,168,FR,2015-11-09T11:49:12.45,26,31504
2247,2371,168,FR,2015-11-09T11:49:12.457,23,31437
2248,2372,168,FR,2015-11-09T11:49:12.46,22,31434
2249,2373,168,FR,2015-11-09T11:49:12.463,12,31372
2250,2374,168,FR,2015-11-09T11:49:12.467,14,31361
2251,2375,168,FR,2015-11-09T11:49:12.47,30,31577
2252,2376,168,FR,2015-11-09T11:49:12.473,8,31367
2253,2377,168,FR,2015-11-09T11:49:12.473,15,31364
2254,2378,168,FR,2015-11-09T11:49:12.477,27,31522
2255,2379,168,FR,2015-11-09T11:49:12.48,7,31350
2256,2380,168,FR,2015-11-09T11:49:12.483,5,31346
2257,2381,168,FR,2015-11-09T11:49:12.487,13,31357
2258,2382,168,FR,2015-11-09T11:49:12.487,11,31353
2259,2383,168,FR,2015-11-09T11:49:12.49,18,31415
2260,2384,168,FR,2015-11-09T11:49:12.49,28,31532
2261,2385,168,FR,2015-11-09T11:49:12.497,1,31333
2262,2386,168,FR,2015-11-09T11:49:12.5,21,31402
2263,2387,168,FR,2015-11-09T11:49:12.507,2,31329
2264,2388,168,FR,2015-11-09T11:49:12.51,24,31465
2265,2389,168,FR,2015-11-09T11:49:12.517,32,31601
2266,2390,168,FR,2015-11-09T11:49:12.52,3,31340
2267,2391,168,FR,2015-11-09T11:49:12.523,6,31343
2268,2392,168,FR,2015-11-09T11:49:12.523,4,31337
2269,2393,168,FR,2015-11-09T11:49:12.527,17,31398
2270,2394,169,FR,2015-11-09T11:49:12.767,7,31851
2271,2395,169,FR,2015-11-09T11:49:12.77,8,31839
2272,2396,169,FR,2015-11-09T11:49:12.773,11,31870
2273,2397,169,FR,2015-11-09T11:49:12.777,2,31786
2274,2398,169,FR,2015-11-09T11:49:12.78,1,31646
2275,2399,169,FR,2015-11-09T11:49:12.813,10,31857
2276,2400,169,FR,2015-11-09T11:49:12.817,9,31860
2277,2401,169,FR,2015-11-09T11:49:12.82,5,31815
2278,2402,169,FR,2015-11-09T11:49:12.83,3,31792
2279,2403,169,FR,2015-11-09T11:49:12.833,6,31847
2280,2404,169,FR,2015-11-09T11:49:12.833,4,31795
2281,2405,170,FR,2015-11-09T11:49:13.007,1,31945
2282,2406,171,FR,2015-11-09T11:49:13.217,1,32162
2283,2407,171,FR,2015-11-09T11:49:13.22,2,32168
2284,2408,171,FR,2015-11-09T11:49:13.27,3,32320
2285,2409,172,FR,2015-11-09T11:49:13.64,12,32471
2286,2410,172,FR,2015-11-09T11:49:13.647,23,32520
2287,2411,172,FR,2015-11-09T11:49:13.647,21,32523
2288,2412,172,FR,2015-11-09T11:49:13.65,27,32590
2289,2413,172,FR,2015-11-09T11:49:13.65,7,32468
2290,2414,172,FR,2015-11-09T11:49:13.653,6,32464
2291,2415,172,FR,2015-11-09T11:49:13.967,22,32526
2292,2416,172,FR,2015-11-09T11:49:13.97,33,32580
2293,2417,172,FR,2015-11-09T11:49:14.037,18,32512
2294,2418,172,FR,2015-11-09T11:49:14.04,4,32475
2295,2419,172,FR,2015-11-09T11:49:14.043,9,32455
2296,2420,172,FR,2015-11-09T11:49:14.047,29,32538
2297,2421,172,FR,2015-11-09T11:49:14.05,5,32452
2298,2422,172,FR,2015-11-09T11:49:14.053,30,32542
2299,2423,172,FR,2015-11-09T11:49:14.067,1,32448
2300,2424,172,FR,2015-11-09T11:49:14.067,26,32529
2301,2425,172,FR,2015-11-09T11:49:14.073,11,32461
2302,2426,172,FR,2015-11-09T11:49:14.077,10,32458
2303,2427,172,FR,2015-11-09T11:49:14.08,20,32532
2304,2428,172,FR,2015-11-09T11:49:14.083,28,32593
2305,2429,172,FR,2015-11-09T11:49:14.087,25,32535
2306,2430,172,FR,2015-11-09T11:49:14.09,17,32500
2307,2431,172,FR,2015-11-09T11:49:14.093,19,32553
2308,2432,172,FR,2015-11-09T11:49:14.097,16,32497
2309,2433,172,FR,2015-11-09T11:49:14.1,24,32546
2310,2434,172,FR,2015-11-09T11:49:14.103,3,32444
2311,2435,172,FR,2015-11-09T11:49:14.107,2,32504
2312,2436,172,FR,2015-11-09T11:49:14.11,32,32571
2313,2437,172,FR,2015-11-09T11:49:14.113,13,32485
2314,2438,172,FR,2015-11-09T11:49:14.117,14,32480
2315,2439,172,FR,2015-11-09T11:49:14.12,15,32494
2316,2440,172,FR,2015-11-09T11:49:14.127,31,32566
2317,2441,172,FR,2015-11-09T11:49:14.13,8,32489
2318,2442,173,FR,2015-11-09T11:49:14.41,4,32826
2319,2443,173,FR,2015-11-09T11:49:14.413,7,32978
2320,2444,173,FR,2015-11-09T11:49:14.417,8,32992
2321,2445,173,FR,2015-11-09T11:49:14.423,5,32870
2322,2446,173,FR,2015-11-09T11:49:14.473,6,32975
2323,2447,173,FR,2015-11-09T11:49:14.477,2,32817
2324,2448,173,FR,2015-11-09T11:49:14.48,1,32772
2325,2449,173,FR,2015-11-09T11:49:14.5,3,32822
2326,2450,173,FR,2015-11-09T11:49:14.503,9,33000
2327,2451,174,FR,2015-11-09T11:49:14.743,1,33080
2328,2452,174,FR,2015-11-09T11:49:14.767,3,33234
2329,2453,174,FR,2015-11-09T11:49:14.773,2,33166
2330,2454,175,FR,2015-11-09T11:49:15.003,2,33355
2331,2455,175,FR,2015-11-09T11:49:15.01,1,33305
2332,2456,175,FR,2015-11-09T11:49:15.05,6,33425
2333,2457,175,FR,2015-11-09T11:49:15.053,4,33406
2334,2458,175,FR,2015-11-09T11:49:15.057,5,33416
2335,2459,175,FR,2015-11-09T11:49:15.067,3,33366
2336,2460,176,FR,2015-11-09T11:49:15.36,1,33483
2337,2461,176,FR,2015-11-09T11:49:15.38,2,33538
2338,2462,177,FR,2015-11-09T11:49:15.79,1,33706
2339,2463,178,FR,2015-11-09T11:49:16.493,82,34402
2340,2464,178,FR,2015-11-09T11:49:16.497,83,34403
2341,2465,178,FR,2015-11-09T11:49:16.497,80,34400
2342,2466,178,FR,2015-11-09T11:49:16.5,120,34132
2343,2467,178,FR,2015-11-09T11:49:16.503,81,34401
2344,2468,178,FR,2015-11-09T11:49:16.507,93,34406
2345,2469,178,FR,2015-11-09T11:49:16.51,84,34404
2346,2470,178,FR,2015-11-09T11:49:16.51,92,34405
2347,2471,178,FR,2015-11-09T11:49:16.513,78,34410
2348,2472,178,FR,2015-11-09T11:49:16.513,79,34411
2349,2473,178,FR,2015-11-09T11:49:16.517,76,34408
2350,2474,178,FR,2015-11-09T11:49:16.517,77,34409
2351,2475,178,FR,2015-11-09T11:49:16.52,119,34136
2352,2476,178,FR,2015-11-09T11:49:16.52,122,34118
2353,2477,178,FR,2015-11-09T11:49:16.523,121,34127
2354,2478,178,FR,2015-11-09T11:49:16.527,85,34431
2355,2479,178,FR,2015-11-09T11:49:16.53,66,34373
2356,2480,178,FR,2015-11-09T11:49:16.53,69,34378
2357,2481,178,FR,2015-11-09T11:49:16.533,70,34380
2358,2482,178,FR,2015-11-09T11:49:16.537,71,34387
2359,2483,178,FR,2015-11-09T11:49:16.537,73,34389
2360,2484,178,FR,2015-11-09T11:49:16.54,72,34388
2361,2485,178,FR,2015-11-09T11:49:16.543,74,34390
2362,2486,178,FR,2015-11-09T11:49:16.543,75,34399
2363,2487,178,FR,2015-11-09T11:49:16.547,68,34340
2364,2488,178,FR,2015-11-09T11:49:16.55,64,34338
2365,2489,178,FR,2015-11-09T11:49:16.55,67,34339
2366,2490,178,FR,2015-11-09T11:49:16.553,59,34336
2367,2491,178,FR,2015-11-09T11:49:16.553,60,34337
2368,2492,178,FR,2015-11-09T11:49:16.557,63,34362
2369,2493,178,FR,2015-11-09T11:49:16.56,62,34361
2370,2494,178,FR,2015-11-09T11:49:16.56,61,34360
2371,2495,178,FR,2015-11-09T11:49:16.563,114,34098
2372,2496,178,FR,2015-11-09T11:49:16.567,148,34576
2373,2497,178,FR,2015-11-09T11:49:16.57,115,34102
2374,2498,178,FR,2015-11-09T11:49:16.57,116,34105
2375,2499,178,FR,2015-11-09T11:49:16.573,117,34108
2376,2500,178,FR,2015-11-09T11:49:16.577,118,34111
2377,2501,178,FR,2015-11-09T11:49:16.583,109,34080
2378,2502,178,FR,2015-11-09T11:49:16.587,144,34567
2379,2503,178,FR,2015-11-09T11:49:16.59,52,34327
2380,2504,178,FR,2015-11-09T11:49:16.59,142,34560
2381,2505,178,FR,2015-11-09T11:49:16.593,110,34086
2382,2506,178,FR,2015-11-09T11:49:16.597,65,34333
2383,2507,178,FR,2015-11-09T11:49:16.6,147,34575
2384,2508,178,FR,2015-11-09T11:49:16.6,111,34089
2385,2509,178,FR,2015-11-09T11:49:16.603,56,34332
2386,2510,178,FR,2015-11-09T11:49:16.607,58,34335
2387,2511,178,FR,2015-11-09T11:49:16.607,57,34334
2388,2512,178,FR,2015-11-09T11:49:16.61,112,34092
2389,2513,178,FR,2015-11-09T11:49:16.613,53,34329
2390,2514,178,FR,2015-11-09T11:49:16.613,145,34568
2391,2515,178,FR,2015-11-09T11:49:16.617,55,34331
2392,2516,178,FR,2015-11-09T11:49:16.62,113,34095
2393,2517,178,FR,2015-11-09T11:49:16.62,54,34330
2394,2518,178,FR,2015-11-09T11:49:16.623,139,34539
2395,2519,178,FR,2015-11-09T11:49:16.627,136,34538
2396,2520,178,FR,2015-11-09T11:49:16.63,134,34543
2397,2521,178,FR,2015-11-09T11:49:16.63,30,34266
2398,2522,178,FR,2015-11-09T11:49:16.63,138,34542
2399,2523,178,FR,2015-11-09T11:49:16.633,31,34267
2400,2524,178,FR,2015-11-09T11:49:16.637,137,34541
2401,2525,178,FR,2015-11-09T11:49:16.637,45,34264
2402,2526,178,FR,2015-11-09T11:49:16.64,140,34540
2403,2527,178,FR,2015-11-09T11:49:16.64,33,34262
2404,2528,178,FR,2015-11-09T11:49:16.643,34,34263
2405,2529,178,FR,2015-11-09T11:49:16.647,131,34528
2406,2530,178,FR,2015-11-09T11:49:16.647,32,34261
2407,2531,178,FR,2015-11-09T11:49:16.65,28,34256
2408,2532,178,FR,2015-11-09T11:49:16.65,29,34257
2409,2533,178,FR,2015-11-09T11:49:16.653,1,34012
2410,2534,178,FR,2015-11-09T11:49:16.653,6,34015
2411,2535,178,FR,2015-11-09T11:49:16.657,141,34559
2412,2536,178,FR,2015-11-09T11:49:16.66,5,34009
2413,2537,178,FR,2015-11-09T11:49:16.66,135,34544
2414,2538,178,FR,2015-11-09T11:49:16.663,4,34006
2415,2539,178,FR,2015-11-09T11:49:16.667,2,34000
2416,2540,178,FR,2015-11-09T11:49:16.667,3,34003
2417,2541,178,FR,2015-11-09T11:49:16.67,126,34505
2418,2542,178,FR,2015-11-09T11:49:16.67,123,34504
2419,2543,178,FR,2015-11-09T11:49:16.673,143,34507
2420,2544,178,FR,2015-11-09T11:49:16.677,129,34506
2421,2545,178,FR,2015-11-09T11:49:16.68,127,34509
2422,2546,178,FR,2015-11-09T11:49:16.68,146,34508
2423,2547,178,FR,2015-11-09T11:49:16.683,124,34511
2424,2548,178,FR,2015-11-09T11:49:16.683,9,34025
2425,2549,178,FR,2015-11-09T11:49:16.687,128,34510
2426,2550,178,FR,2015-11-09T11:49:16.69,51,34292
2427,2551,178,FR,2015-11-09T11:49:16.69,8,34021
2428,2552,178,FR,2015-11-09T11:49:16.693,44,34288
2429,2553,178,FR,2015-11-09T11:49:16.697,48,34289
2430,2554,178,FR,2015-11-09T11:49:16.697,7,34018
2431,2555,178,FR,2015-11-09T11:49:16.7,49,34290
2432,2556,178,FR,2015-11-09T11:49:16.7,50,34291
2433,2557,178,FR,2015-11-09T11:49:16.703,41,34285
2434,2558,178,FR,2015-11-09T11:49:16.707,40,34284
2435,2559,178,FR,2015-11-09T11:49:16.707,43,34287
2436,2560,178,FR,2015-11-09T11:49:16.71,42,34286
2437,2561,178,FR,2015-11-09T11:49:16.71,37,34281
2438,2562,178,FR,2015-11-09T11:49:16.713,130,34525
2439,2563,178,FR,2015-11-09T11:49:16.717,36,34280
2440,2564,178,FR,2015-11-09T11:49:16.72,132,34526
2441,2565,178,FR,2015-11-09T11:49:16.72,39,34283
2442,2566,178,FR,2015-11-09T11:49:16.723,133,34527
2443,2567,178,FR,2015-11-09T11:49:16.723,38,34282
2444,2568,178,FR,2015-11-09T11:49:16.727,125,34512
2445,2569,178,FR,2015-11-09T11:49:16.73,35,34279
2446,2570,178,FR,2015-11-09T11:49:16.73,108,34033
2447,2571,178,FR,2015-11-09T11:49:16.74,11,34202
2448,2572,178,FR,2015-11-09T11:49:16.743,12,34203
2449,2573,178,FR,2015-11-09T11:49:16.747,10,34201
2450,2574,178,FR,2015-11-09T11:49:16.747,15,34206
2451,2575,178,FR,2015-11-09T11:49:16.75,16,34207
2452,2576,178,FR,2015-11-09T11:49:16.753,13,34204
2453,2577,178,FR,2015-11-09T11:49:16.753,14,34205
2454,2578,178,FR,2015-11-09T11:49:16.757,103,34468
2455,2579,178,FR,2015-11-09T11:49:16.76,102,34467
2456,2580,178,FR,2015-11-09T11:49:16.76,101,34466
2457,2581,178,FR,2015-11-09T11:49:16.763,100,34465
2458,2582,178,FR,2015-11-09T11:49:16.767,99,34464
2459,2583,178,FR,2015-11-09T11:49:16.77,107,34494
2460,2584,178,FR,2015-11-09T11:49:16.77,106,34493
2461,2585,178,FR,2015-11-09T11:49:16.773,104,34490
2462,2586,178,FR,2015-11-09T11:49:16.773,26,34232
2463,2587,178,FR,2015-11-09T11:49:16.777,88,34445
2464,2588,178,FR,2015-11-09T11:49:16.78,27,34233
2465,2589,178,FR,2015-11-09T11:49:16.78,46,34234
2466,2590,178,FR,2015-11-09T11:49:16.78,90,34447
2467,2591,178,FR,2015-11-09T11:49:16.783,47,34235
2468,2592,178,FR,2015-11-09T11:49:16.787,89,34446
2469,2593,178,FR,2015-11-09T11:49:16.787,19,34236
2470,2594,178,FR,2015-11-09T11:49:16.79,20,34237
2471,2595,178,FR,2015-11-09T11:49:16.79,21,34227
2472,2596,178,FR,2015-11-09T11:49:16.793,22,34228
2473,2597,178,FR,2015-11-09T11:49:16.797,87,34433
2474,2598,178,FR,2015-11-09T11:49:16.797,23,34229
2475,2599,178,FR,2015-11-09T11:49:16.8,86,34432
2476,2600,178,FR,2015-11-09T11:49:16.8,24,34230
2477,2601,178,FR,2015-11-09T11:49:16.803,25,34231
2478,2602,178,FR,2015-11-09T11:49:16.807,91,34434
2479,2603,178,FR,2015-11-09T11:49:16.807,95,34460
2480,2604,178,FR,2015-11-09T11:49:16.81,96,34461
2481,2605,178,FR,2015-11-09T11:49:16.81,97,34462
2482,2606,178,FR,2015-11-09T11:49:16.813,98,34463
2483,2607,178,FR,2015-11-09T11:49:16.817,105,34458
2484,2608,178,FR,2015-11-09T11:49:16.817,94,34459
2485,2609,178,FR,2015-11-09T11:49:16.82,18,34209
2486,2610,178,FR,2015-11-09T11:49:16.823,17,34208
2487,2611,179,FR,2015-11-09T11:49:16.937,2,30369
2488,2612,179,FR,2015-11-09T11:49:16.94,3,30314
2489,2613,179,FR,2015-11-09T11:49:16.943,1,30376
2490,2614,180,FR,2015-11-09T11:49:17.163,8,30523
2491,2615,180,FR,2015-11-09T11:49:17.17,2,30387
2492,2616,180,FR,2015-11-09T11:49:17.183,12,30610
2493,2617,180,FR,2015-11-09T11:49:17.187,10,30572
2494,2618,180,FR,2015-11-09T11:49:17.2,4,30476
2495,2619,180,FR,2015-11-09T11:49:17.21,5,30479
2496,2620,180,FR,2015-11-09T11:49:17.21,6,30512
2497,2621,180,FR,2015-11-09T11:49:17.223,3,30463
2498,2622,180,FR,2015-11-09T11:49:17.227,9,30529
2499,2623,180,FR,2015-11-09T11:49:17.23,11,30680
2500,2624,180,FR,2015-11-09T11:49:17.23,7,30519
2501,2625,180,FR,2015-11-09T11:49:17.253,13,30606
2502,2626,180,FR,2015-11-09T11:49:17.26,1,30409
2503,2627,181,FR,2015-11-09T11:49:17.51,4,30832
2504,2628,181,FR,2015-11-09T11:49:17.513,2,30816
2505,2629,181,FR,2015-11-09T11:49:17.517,8,30891
2506,2630,181,FR,2015-11-09T11:49:17.523,7,30857
2507,2631,181,FR,2015-11-09T11:49:17.527,1,30720
2508,2632,181,FR,2015-11-09T11:49:17.557,9,30901
2509,2633,181,FR,2015-11-09T11:49:17.56,3,30825
2510,2634,181,FR,2015-11-09T11:49:17.56,5,30852
2511,2635,181,FR,2015-11-09T11:49:17.567,6,30849
2512,2636,182,FR,2015-11-09T11:49:17.713,1,31133
2513,2637,182,FR,2015-11-09T11:49:17.727,4,31196
2514,2638,182,FR,2015-11-09T11:49:17.73,2,31183
2515,2639,182,FR,2015-11-09T11:49:17.733,5,31201
2516,2640,182,FR,2015-11-09T11:49:17.737,3,31188
2517,2641,183,FR,2015-11-09T11:49:17.86,5,31488
2518,2642,183,FR,2015-11-09T11:49:17.867,2,31450
2519,2643,183,FR,2015-11-09T11:49:17.87,4,31461
2520,2644,183,FR,2015-11-09T11:49:17.877,1,31583
2521,2645,183,FR,2015-11-09T11:49:17.88,3,31456
2522,2646,183,FR,2015-11-09T11:49:17.883,6,31500
2523,2647,184,FR,2015-11-09T11:49:18.09,7,31757
2524,2648,184,FR,2015-11-09T11:49:18.117,4,31695
2525,2649,184,FR,2015-11-09T11:49:18.13,3,31679
2526,2650,184,FR,2015-11-09T11:49:18.137,2,31662
2527,2651,184,FR,2015-11-09T11:49:18.14,5,31735
2528,2652,184,FR,2015-11-09T11:49:18.147,1,31651
2529,2653,184,FR,2015-11-09T11:49:18.153,6,31728
2530,2654,185,FR,2015-11-09T11:49:18.36,1,31950
2531,2655,186,FR,2015-11-09T11:49:18.65,4,32296
2532,2656,186,FR,2015-11-09T11:49:18.65,6,32315
2533,2657,186,FR,2015-11-09T11:49:18.653,7,32329
2534,2658,186,FR,2015-11-09T11:49:18.66,5,32303
2535,2659,186,FR,2015-11-09T11:49:18.66,1,32157
2536,2660,186,FR,2015-11-09T11:49:18.713,3,32291
2537,2661,186,FR,2015-11-09T11:49:18.723,2,32279
2538,2662,187,FR,2015-11-09T11:49:18.867,2,32623
2539,2663,187,FR,2015-11-09T11:49:18.87,4,32672
2540,2664,187,FR,2015-11-09T11:49:18.877,3,32631
2541,2665,187,FR,2015-11-09T11:49:18.88,5,32719
2542,2666,187,FR,2015-11-09T11:49:18.887,1,32612
2543,2667,188,FR,2015-11-09T11:49:19.047,4,32844
2544,2668,188,FR,2015-11-09T11:49:19.073,6,32928
2545,2669,188,FR,2015-11-09T11:49:19.077,5,32915
2546,2670,188,FR,2015-11-09T11:49:19.077,1,32779
2547,2671,188,FR,2015-11-09T11:49:19.097,3,32838
2548,2672,188,FR,2015-11-09T11:49:19.097,7,32943
2549,2673,188,FR,2015-11-09T11:49:19.1,2,32835
2550,2674,189,FR,2015-11-09T11:49:19.313,6,33252
2551,2675,189,FR,2015-11-09T11:49:19.32,1,33083
2552,2676,189,FR,2015-11-09T11:49:19.323,4,33217
2553,2677,189,FR,2015-11-09T11:49:19.33,5,33246
2554,2678,189,FR,2015-11-09T11:49:19.333,2,33107
2555,2679,189,FR,2015-11-09T11:49:19.373,3,33214
2556,2680,190,FR,2015-11-09T11:49:19.593,3,33610
2557,2681,190,FR,2015-11-09T11:49:19.597,8,33670
2558,2682,190,FR,2015-11-09T11:49:19.6,7,33667
2559,2683,190,FR,2015-11-09T11:49:19.6,2,33493
2560,2684,190,FR,2015-11-09T11:49:19.637,6,33663
2561,2685,190,FR,2015-11-09T11:49:19.64,10,33679
2562,2686,190,FR,2015-11-09T11:49:19.64,4,33619
2563,2687,190,FR,2015-11-09T11:49:19.643,9,33676
2564,2688,190,FR,2015-11-09T11:49:19.643,5,33654
2565,2689,190,FR,2015-11-09T11:49:19.65,1,33486
2566,2690,191,FR,2015-11-09T11:49:19.79,12,34067
2567,2691,191,FR,2015-11-09T11:49:19.79,1,34030
2568,2692,191,FR,2015-11-09T11:49:19.793,11,34064
2569,2693,191,FR,2015-11-09T11:49:19.797,13,34070
2570,2694,191,FR,2015-11-09T11:49:19.797,15,34143
2571,2695,191,FR,2015-11-09T11:49:19.8,14,34074
2572,2696,191,FR,2015-11-09T11:49:19.803,16,34585
2573,2697,191,FR,2015-11-09T11:49:19.803,7,34051
2574,2698,191,FR,2015-11-09T11:49:19.807,6,34048
2575,2699,191,FR,2015-11-09T11:49:19.807,5,34045
2576,2700,191,FR,2015-11-09T11:49:19.81,4,34042
2577,2701,191,FR,2015-11-09T11:49:19.81,8,34054
2578,2702,191,FR,2015-11-09T11:49:19.813,3,34039
2579,2703,191,FR,2015-11-09T11:49:19.813,2,34036
2580,2704,191,FR,2015-11-09T11:49:19.817,9,34057
2581,2705,191,FR,2015-11-09T11:49:19.82,10,34061
2582,2706,192,FR,2015-11-09T11:49:19.867,1,33064
2583,2707,192,FR,2015-11-09T11:49:19.867,2,33067
2584,2708,193,FR,2015-11-09T11:49:20.047,2,34702
2585,2709,193,FR,2015-11-09T11:49:20.05,6,34761
2586,2710,193,FR,2015-11-09T11:49:20.06,10,34794
2587,2711,193,FR,2015-11-09T11:49:20.07,9,34777
2588,2712,193,FR,2015-11-09T11:49:20.073,7,35132
2589,2713,193,FR,2015-11-09T11:49:20.08,1,34697
2590,2714,193,FR,2015-11-09T11:49:20.08,8,34770
2591,2715,193,FR,2015-11-09T11:49:20.087,3,34710
2592,2716,193,FR,2015-11-09T11:49:20.09,11,34804
2593,2717,193,FR,2015-11-09T11:49:20.093,4,34707
2594,2718,193,FR,2015-11-09T11:49:20.107,5,34738
2595,2719,194,FR,2015-11-09T11:49:20.367,1,34878
2596,2720,194,FR,2015-11-09T11:49:20.373,2,34898
2597,2721,195,FR,2015-11-09T11:49:20.687,1,35164
2598,2722,195,FR,2015-11-09T11:49:20.71,3,35296
2599,2723,195,FR,2015-11-09T11:49:20.723,4,35385
2600,2724,195,FR,2015-11-09T11:49:20.737,2,35289
2601,2725,196,FR,2015-11-09T11:49:20.973,16,35596
2602,2726,196,FR,2015-11-09T11:49:20.977,15,35568
2603,2727,196,FR,2015-11-09T11:49:20.98,7,35479
2604,2728,196,FR,2015-11-09T11:49:20.983,1,35421
2605,2729,196,FR,2015-11-09T11:49:20.997,6,35473
2606,2730,196,FR,2015-11-09T11:49:21,9,35504
2607,2731,196,FR,2015-11-09T11:49:21,10,35516
2608,2732,196,FR,2015-11-09T11:49:21.003,14,35548
2609,2733,196,FR,2015-11-09T11:49:21.01,2,35580
2610,2734,196,FR,2015-11-09T11:49:21.01,12,35512
2611,2735,196,FR,2015-11-09T11:49:21.01,5,35483
2612,2736,196,FR,2015-11-09T11:49:21.017,4,35460
2613,2737,196,FR,2015-11-09T11:49:21.02,11,35520
2614,2738,196,FR,2015-11-09T11:49:21.02,3,35457
2615,2739,196,FR,2015-11-09T11:49:21.023,8,35488
2616,2740,196,FR,2015-11-09T11:49:21.03,17,35564
2617,2741,196,FR,2015-11-09T11:49:21.037,13,35534
2618,2742,197,FR,2015-11-09T11:49:21.287,10,35809
2619,2743,197,FR,2015-11-09T11:49:21.29,8,35792
2620,2744,197,FR,2015-11-09T11:49:21.297,5,35751
2621,2745,197,FR,2015-11-09T11:49:21.303,1,35657
2622,2746,197,FR,2015-11-09T11:49:21.307,9,35798
2623,2747,197,FR,2015-11-09T11:49:21.31,3,35692
2624,2748,197,FR,2015-11-09T11:49:21.313,6,35761
2625,2749,197,FR,2015-11-09T11:49:21.317,4,35731
2626,2750,197,FR,2015-11-09T11:49:21.32,11,35830
2627,2751,197,FR,2015-11-09T11:49:21.33,2,35660
2628,2752,197,FR,2015-11-09T11:49:21.34,7,35784
2629,2753,197,FR,2015-11-09T11:49:21.347,12,35853
2630,2754,198,FR,2015-11-09T11:49:21.66,2,35993
2631,2755,198,FR,2015-11-09T11:49:21.663,17,36061
2632,2756,198,FR,2015-11-09T11:49:21.667,8,35996
